x	y	group	clickSelects
-124.320381164551	47.5956039428711	59	WA
-124.371955871582	47.7101974487305	59	WA
-124.383415222168	47.7560348510742	59	WA
-124.429244995117	47.7846794128418	59	WA
-124.440704345703	47.8305168151856	59	WA
-124.475074768066	47.8419761657715	59	WA
-124.503730773926	47.8591651916504	59	WA
-124.566749572754	47.8992729187012	59	WA
-124.595397949219	47.9451065063477	59	WA
-124.63550567627	47.9852142333984	59	WA
-124.646965026855	48.0768890380859	59	WA
-124.681343078613	48.1571006774902	59	WA
-124.658424377441	48.2315864562988	59	WA
-124.63550567627	48.2888832092285	59	WA
-124.624053955078	48.3404502868652	59	WA
-124.664161682129	48.3519096374512	59	WA
-124.681343078613	48.3805541992188	59	WA
-124.63550567627	48.392017364502	59	WA
-124.589668273926	48.392017364502	59	WA
-124.497993469238	48.3690986633301	59	WA
-124.417785644531	48.3289909362793	59	WA
-124.331848144531	48.3003425598145	59	WA
-124.274543762207	48.2888832092285	59	WA
-124.222984313965	48.2659645080566	59	WA
-124.154220581055	48.2545051574707	59	WA
-124.079742431641	48.2315864562988	59	WA
-124.045356750488	48.202938079834	59	WA
-123.913581848145	48.1742897033691	59	WA
-123.770347595215	48.1571006774902	59	WA
-123.632827758789	48.1742897033691	59	WA
-123.575538635254	48.1456451416016	59	WA
-123.506790161133	48.1341819763184	59	WA
-123.460945129395	48.1399154663086	59	WA
-123.375007629395	48.1284523010254	59	WA
-123.283332824707	48.1169967651367	59	WA
-123.23176574707	48.1227264404297	59	WA
-123.14582824707	48.1169967651367	59	WA
-123.10572052002	48.1456451416016	59	WA
-123.048416137695	48.1284523010254	59	WA
-123.002578735352	48.0940780639649	59	WA
-122.991119384766	48.0654296875	59	WA
-122.962478637695	48.0367813110352	59	WA
-122.945289611816	48.059700012207	59	WA
-122.939552307129	48.0883445739746	59	WA
-122.876525878906	48.0768890380859	59	WA
-122.876525878906	48.0425109863281	59	WA
-122.82495880127	48.0253219604492	59	WA
-122.847877502441	47.9909439086914	59	WA
-122.82495880127	47.9852142333984	59	WA
-122.76766204834	48.0253219604492	59	WA
-122.819229125977	48.0768890380859	59	WA
-122.802047729492	48.1169967651367	59	WA
-122.733291625977	48.1284523010254	59	WA
-122.716094970703	48.0998077392578	59	WA
-122.756202697754	48.071159362793	59	WA
-122.73902130127	48.0195922851563	59	WA
-122.698913574219	48.0482406616211	59	WA
-122.670265197754	48.0195922851563	59	WA
-122.670265197754	48.0998077392578	59	WA
-122.630157470703	48.0768890380859	59	WA
-122.612976074219	48.0081329345703	59	WA
-122.647346496582	47.9451065063477	59	WA
-122.612976074219	47.8935432434082	59	WA
-122.601516723633	47.8706245422363	59	WA
-122.647346496582	47.8534355163574	59	WA
-122.65308380127	47.8190574645996	59	WA
-122.704635620117	47.8075981140137	59	WA
-122.710372924805	47.7732238769531	59	WA
-122.750480651855	47.7560348510742	59	WA
-122.73902130127	47.8075981140137	59	WA
-122.76766204834	47.8362464904785	59	WA
-122.76766204834	47.8018684387207	59	WA
-122.77912902832	47.7789497375488	59	WA
-122.82495880127	47.8133277893066	59	WA
-122.82495880127	47.7674903869629	59	WA
-122.813507080078	47.7331161499023	59	WA
-122.847877502441	47.7273864746094	59	WA
-122.870803833008	47.6758155822754	59	WA
-122.951011657715	47.6299819946289	59	WA
-122.97966003418	47.618522644043	59	WA
-123.002578735352	47.5956039428711	59	WA
-123.019767761231	47.5612258911133	59	WA
-123.071334838867	47.481014251709	59	WA
-123.094253540039	47.4122581481934	59	WA
-123.117164611816	47.3492317199707	59	WA
-123.077056884766	47.3377723693848	59	WA
-123.042686462402	47.3492317199707	59	WA
-123.002578735352	47.343505859375	59	WA
-122.899444580078	47.3721504211426	59	WA
-122.86506652832	47.3893394470215	59	WA
-122.807769775391	47.4237174987793	59	WA
-122.853614807129	47.429443359375	59	WA
-122.945289611816	47.3836097717285	59	WA
-122.996841430664	47.3778800964356	59	WA
-123.048416137695	47.3778800964356	59	WA
-123.059875488281	47.4007987976074	59	WA
-123.008308410645	47.4695510864258	59	WA
-122.996841430664	47.486743927002	59	WA
-122.968200683594	47.5153884887695	59	WA
-122.939552307129	47.5497703552246	59	WA
-122.870803833008	47.5956039428711	59	WA
-122.819229125977	47.6357116699219	59	WA
-122.721832275391	47.6586303710938	59	WA
-122.670265197754	47.7503051757813	59	WA
-122.618698120117	47.796142578125	59	WA
-122.584312438965	47.8362464904785	59	WA
-122.532760620117	47.8190574645996	59	WA
-122.532760620117	47.8591651916504	59	WA
-122.572868347168	47.9049987792969	59	WA
-122.572868347168	47.939380645752	59	WA
-122.52702331543	47.9107322692871	59	WA
-122.48119354248	47.8878135681152	59	WA
-122.452545166016	47.8305168151856	59	WA
-122.463996887207	47.8018684387207	59	WA
-122.429626464844	47.7503051757813	59	WA
-122.469734191895	47.7331161499023	59	WA
-122.504104614258	47.7560348510742	59	WA
-122.52702331543	47.7159233093262	59	WA
-122.549942016602	47.7044677734375	59	WA
-122.595779418945	47.7388420104981	59	WA
-122.618698120117	47.7216529846191	59	WA
-122.595779418945	47.6987342834473	59	WA
-122.578590393066	47.6471710205078	59	WA
-122.561408996582	47.618522644043	59	WA
-122.561408996582	47.5841445922852	59	WA
-122.590049743652	47.5784149169922	59	WA
-122.618698120117	47.61279296875	59	WA
-122.65308380127	47.618522644043	59	WA
-122.647346496582	47.5784149169922	59	WA
-122.624420166016	47.5612258911133	59	WA
-122.65308380127	47.5440368652344	59	WA
-122.647346496582	47.5268516540527	59	WA
-122.595779418945	47.5268516540527	59	WA
-122.549942016602	47.5440368652344	59	WA
-122.515563964844	47.5612258911133	59	WA
-122.48119354248	47.5268516540527	59	WA
-122.463996887207	47.4981994628906	59	WA
-122.48119354248	47.4466361999512	59	WA
-122.498374938965	47.4179878234863	59	WA
-122.504104614258	47.3950691223145	59	WA
-122.515563964844	47.3893394470215	59	WA
-122.52702331543	47.343505859375	59	WA
-122.549942016602	47.3263130187988	59	WA
-122.532760620117	47.2862052917481	59	WA
-122.52702331543	47.2575607299805	59	WA
-122.538482666016	47.2575607299805	59	WA
-122.578590393066	47.2747497558594	59	WA
-122.630157470703	47.2862052917481	59	WA
-122.624420166016	47.3263130187988	59	WA
-122.590049743652	47.3606910705566	59	WA
-122.590049743652	47.3836097717285	59	WA
-122.658805847168	47.3492317199707	59	WA
-122.710372924805	47.3033981323242	59	WA
-122.716094970703	47.2747497558594	59	WA
-122.687454223633	47.2346420288086	59	WA
-122.704635620117	47.2117233276367	59	WA
-122.716094970703	47.1716156005859	59	WA
-122.750480651855	47.1773452758789	59	WA
-122.76766204834	47.2289123535156	59	WA
-122.761940002441	47.2804794311524	59	WA
-122.750480651855	47.3205871582031	59	WA
-122.750480651855	47.3377723693848	59	WA
-122.756202697754	47.3721504211426	59	WA
-122.77912902832	47.3778800964356	59	WA
-122.790588378906	47.343505859375	59	WA
-122.802047729492	47.3091239929199	59	WA
-122.819229125977	47.3091239929199	59	WA
-122.882263183594	47.2804794311524	59	WA
-122.899444580078	47.2289123535156	59	WA
-122.910903930664	47.2117233276367	59	WA
-122.996841430664	47.2059936523438	59	WA
-122.97966003418	47.2346420288086	59	WA
-123.019767761231	47.2346420288086	59	WA
-123.042686462402	47.1830749511719	59	WA
-122.939552307129	47.1830749511719	59	WA
-122.956741333008	47.165885925293	59	WA
-123.008308410645	47.1315078735352	59	WA
-123.008308410645	47.0971336364746	59	WA
-122.962478637695	47.1315078735352	59	WA
-122.922370910645	47.154426574707	59	WA
-122.887985229492	47.1486968994141	59	WA
-122.928092956543	47.1085891723633	59	WA
-122.956741333008	47.0742149353027	59	WA
-122.922370910645	47.0742149353027	59	WA
-122.899444580078	47.0971336364746	59	WA
-122.887985229492	47.0971336364746	59	WA
-122.876525878906	47.028377532959	59	WA
-122.842155456543	47.028377532959	59	WA
-122.847877502441	47.0971336364746	59	WA
-122.847877502441	47.1257781982422	59	WA
-122.807769775391	47.1257781982422	59	WA
-122.77912902832	47.1028594970703	59	WA
-122.77912902832	47.1486968994141	59	WA
-122.744743347168	47.1429672241211	59	WA
-122.727554321289	47.1200485229492	59	WA
-122.716094970703	47.0971336364746	59	WA
-122.670265197754	47.0914001464844	59	WA
-122.635879516602	47.0914001464844	59	WA
-122.590049743652	47.1486968994141	59	WA
-122.549942016602	47.1830749511719	59	WA
-122.521301269531	47.2346420288086	59	WA
-122.486915588379	47.2632865905762	59	WA
-122.486915588379	47.3033981323242	59	WA
-122.463996887207	47.291934967041	59	WA
-122.418167114258	47.2575607299805	59	WA
-122.366592407227	47.2460975646973	59	WA
-122.378059387207	47.2804794311524	59	WA
-122.389518737793	47.3091239929199	59	WA
-122.320762634277	47.343505859375	59	WA
-122.280654907227	47.3606910705566	59	WA
-122.303565979004	47.4007987976074	59	WA
-122.303565979004	47.4351768493652	59	WA
-122.332214355469	47.4752807617188	59	WA
-122.360870361328	47.5383071899414	59	WA
-122.366592407227	47.5784149169922	59	WA
-122.309303283691	47.5841445922852	59	WA
-122.303565979004	47.607063293457	59	WA
-122.343673706055	47.6299819946289	59	WA
-122.378059387207	47.6586303710938	59	WA
-122.343673706055	47.6758155822754	59	WA
-122.343673706055	47.7216529846191	59	WA
-122.337951660156	47.7617607116699	59	WA
-122.355133056641	47.8018684387207	59	WA
-122.309303283691	47.8477058410645	59	WA
-122.274917602539	47.9049987792969	59	WA
-122.257736206055	47.9565696716309	59	WA
-122.188980102539	47.9852142333984	59	WA
-122.188980102539	48.0081329345703	59	WA
-122.166061401367	48.0310516357422	59	WA
-122.234817504883	48.0310516357422	59	WA
-122.309303283691	48.0883445739746	59	WA
-122.320762634277	48.1685600280762	59	WA
-122.343673706055	48.2201271057129	59	WA
-122.337951660156	48.2602348327637	59	WA
-122.337951660156	48.2888832092285	59	WA
-122.360870361328	48.3060722351074	59	WA
-122.418167114258	48.3289909362793	59	WA
-122.446807861328	48.3576354980469	59	WA
-122.504104614258	48.3748245239258	59	WA
-122.515563964844	48.4206619262695	59	WA
-122.56713104248	48.4034729003906	59	WA
-122.612976074219	48.4149360656738	59	WA
-122.601516723633	48.4378509521484	59	WA
-122.641616821289	48.4779586791992	59	WA
-122.601516723633	48.5008773803711	59	WA
-122.549942016602	48.4894180297852	59	WA
-122.538482666016	48.4550437927246	59	WA
-122.504104614258	48.4664993286133	59	WA
-122.458267211914	48.4435806274414	59	WA
-122.44108581543	48.4435806274414	59	WA
-122.44108581543	48.5066070556641	59	WA
-122.446807861328	48.5467147827148	59	WA
-122.406700134277	48.5638999938965	59	WA
-122.400978088379	48.5925521850586	59	WA
-122.423889160156	48.6211967468262	59	WA
-122.446807861328	48.6383895874024	59	WA
-122.446807861328	48.6670341491699	59	WA
-122.44108581543	48.6899528503418	59	WA
-122.48119354248	48.7071418762207	59	WA
-122.44108581543	48.7243309020996	59	WA
-122.452545166016	48.7472496032715	59	WA
-122.504104614258	48.7701683044434	59	WA
-122.549942016602	48.7644386291504	59	WA
-122.590049743652	48.7186012268067	59	WA
-122.618698120117	48.7243309020996	59	WA
-122.612976074219	48.7644386291504	59	WA
-122.670265197754	48.7816276550293	59	WA
-122.670265197754	48.838924407959	59	WA
-122.704635620117	48.8618431091309	59	WA
-122.744743347168	48.8790283203125	59	WA
-122.744743347168	48.9019470214844	59	WA
-122.704635620117	48.9134063720703	59	WA
-122.710372924805	48.9363250732422	59	WA
-122.761940002441	48.9420547485352	59	WA
-122.761940002441	48.9592437744141	59	WA
-122.744743347168	48.970703125	59	WA
-122.704635620117	48.9592437744141	59	WA
-122.710372924805	48.9878921508789	59	WA
-122.091567993164	48.9936180114746	59	WA
-121.42121887207	48.9993515014649	59	WA
-120.853981018066	48.9993515014649	59	WA
-120.137794494629	48.9993515014649	59	WA
-119.335647583008	48.9993515014649	59	WA
-118.842903137207	49.0050811767578	59	WA
-118.206932067871	48.9936180114746	59	WA
-117.427696228027	49.0050811767578	59	WA
-117.020896911621	48.9936180114746	59	WA
-117.026634216309	48.838924407959	59	WA
-117.032356262207	48.0482406616211	59	WA
-117.032356262207	47.9680252075195	59	WA
-117.032356262207	47.3606910705566	59	WA
-117.032356262207	47.2518310546875	59	WA
-117.032356262207	47.1315078735352	59	WA
-117.026634216309	46.5356330871582	59	WA
-117.026634216309	46.4267692565918	59	WA
-117.032356262207	46.386661529541	59	WA
-117.032356262207	46.3408241271973	59	WA
-116.963600158691	46.2778015136719	59	WA
-116.957878112793	46.2090454101563	59	WA
-116.923492431641	46.1689414978027	59	WA
-116.952140808105	46.0658073425293	59	WA
-116.929229736328	45.9970512390137	59	WA
-79.4978942871094	39.7231636047363	60	WV
-79.4921646118164	39.2075004577637	60	WV
-79.4577865600586	39.2304191589356	60	WV
-79.4004898071289	39.2705268859863	60	WV
-79.3661117553711	39.2934455871582	60	WV
-79.3317413330078	39.3106346130371	60	WV
-79.3030853271484	39.3163642883301	60	WV
-79.2859039306641	39.327823638916	60	WV
-79.2687072753906	39.3450126647949	60	WV
-79.2515258789063	39.3621978759766	60	WV
-79.2171401977539	39.3793907165527	60	WV
-79.1426620483399	39.4137687683106	60	WV
-79.1254730224609	39.4309539794922	60	WV
-79.1025543212891	39.4596061706543	60	WV
-79.0910873413086	39.471061706543	60	WV
-79.0624465942383	39.471061706543	60	WV
-79.0509872436524	39.471061706543	60	WV
-79.0166091918945	39.4538726806641	60	WV
-78.9822311401367	39.4424133300781	60	WV
-78.9593124389648	39.4481430053711	60	WV
-78.9134750366211	39.4939804077148	60	WV
-78.8676376342774	39.5398178100586	60	WV
-78.8447189331055	39.5570068359375	60	WV
-78.8218002319336	39.5627365112305	60	WV
-78.8160705566406	39.5856552124023	60	WV
-78.8046112060547	39.6142997741699	60	WV
-78.7759628295899	39.6314888000488	60	WV
-78.7645034790039	39.6372184753418	60	WV
-78.7473220825195	39.6314888000488	60	WV
-78.7473220825195	39.6142997741699	60	WV
-78.7587814331055	39.5856552124023	60	WV
-78.7415924072266	39.5741958618164	60	WV
-78.7014846801758	39.5512771606445	60	WV
-78.6499176025391	39.5398178100586	60	WV
-78.6098098754883	39.5283584594727	60	WV
-78.5467834472656	39.5226287841797	60	WV
-78.5009460449219	39.5111694335938	60	WV
-78.483757019043	39.5226287841797	60	WV
-78.47802734375	39.5283584594727	60	WV
-78.47802734375	39.5398178100586	60	WV
-78.4608383178711	39.5512771606445	60	WV
-78.4608383178711	39.5684623718262	60	WV
-78.4436492919922	39.5741958618164	60	WV
-78.4321899414063	39.5856552124023	60	WV
-78.4436492919922	39.5971145629883	60	WV
-78.4493789672852	39.6142997741699	60	WV
-78.4379196166992	39.6257629394531	60	WV
-78.4264678955078	39.6257629394531	60	WV
-78.3978118896484	39.6142997741699	60	WV
-78.3519744873047	39.6372184753418	60	WV
-78.3233261108398	39.6314888000488	60	WV
-78.3004150390625	39.6257629394531	60	WV
-78.2774887084961	39.6257629394531	60	WV
-78.2545776367188	39.6372184753418	60	WV
-78.2431182861328	39.6544075012207	60	WV
-78.2259292602539	39.6715965270996	60	WV
-78.1915512084961	39.6830558776855	60	WV
-78.1342544555664	39.6773262023926	60	WV
-78.1113357543945	39.6658706665039	60	WV
-78.0425796508789	39.6200332641602	60	WV
-78.0082015991211	39.6028442382813	60	WV
-77.9509048461914	39.6028442382813	60	WV
-77.9279937744141	39.5971145629883	60	WV
-77.9050674438477	39.5971145629883	60	WV
-77.8936157226563	39.6142997741699	60	WV
-77.8706893920899	39.6142997741699	60	WV
-77.8535079956055	39.608570098877	60	WV
-77.8305892944336	39.5856552124023	60	WV
-77.8363189697266	39.5741958618164	60	WV
-77.8592300415039	39.5512771606445	60	WV
-77.8649597167969	39.5455436706543	60	WV
-77.8535079956055	39.5226287841797	60	WV
-77.8363189697266	39.5054397583008	60	WV
-77.8191223144531	39.4997100830078	60	WV
-77.7904815673828	39.4997100830078	60	WV
-77.7790145874024	39.4997100830078	60	WV
-77.7732849121094	39.4825248718262	60	WV
-77.7847518920899	39.471061706543	60	WV
-77.7904815673828	39.4424133300781	60	WV
-77.7847518920899	39.4252243041992	60	WV
-77.761833190918	39.4137687683106	60	WV
-77.750373840332	39.4023056030273	60	WV
-77.750373840332	39.3908500671387	60	WV
-77.756103515625	39.3564720153809	60	WV
-77.7159957885742	39.327823638916	60	WV
-77.756103515625	39.2762565612793	60	WV
-77.7847518920899	39.2361526489258	60	WV
-77.8134002685547	39.1788520812988	60	WV
-77.8305892944336	39.1502075195313	60	WV
-77.8477783203125	39.1444778442383	60	WV
-78.0425796508789	39.2705268859863	60	WV
-78.2373886108399	39.3965797424316	60	WV
-78.3462524414063	39.4596061706543	60	WV
-78.3806304931641	39.4137687683106	60	WV
-78.3577041625977	39.4080352783203	60	WV
-78.3920822143555	39.3679313659668	60	WV
-78.3634338378906	39.3621978759766	60	WV
-78.4379196166992	39.2705268859863	60	WV
-78.4150009155274	39.2590675354004	60	WV
-78.4551086425781	39.2017707824707	60	WV
-78.4207382202149	39.1788520812988	60	WV
-78.4207382202149	39.1673965454102	60	WV
-78.4436492919922	39.1444778442383	60	WV
-78.5181350708008	39.0871810913086	60	WV
-78.5639724731445	39.0585327148438	60	WV
-78.5754318237305	39.0470733642578	60	WV
-78.5697021484375	39.0413436889648	60	WV
-78.5582427978516	39.0298881530762	60	WV
-78.5983505249024	38.9897766113281	60	WV
-78.6269989013672	38.9955062866211	60	WV
-78.6499176025391	38.9840507507324	60	WV
-78.7014846801758	38.9267539978027	60	WV
-78.7301254272461	38.9439430236816	60	WV
-78.7415924072266	38.9382133483887	60	WV
-78.7587814331055	38.9267539978027	60	WV
-78.8275375366211	38.8350791931152	60	WV
-78.8676376342774	38.7663230895996	60	WV
-78.9879608154297	38.8465385437012	60	WV
-79.0051498413086	38.8293495178223	60	WV
-79.0280685424805	38.8121604919434	60	WV
-79.0509872436524	38.8064308166504	60	WV
-79.0567169189453	38.8007011413574	60	WV
-79.0567169189453	38.7663230895996	60	WV
-79.0796356201172	38.7491340637207	60	WV
-79.0910873413086	38.7319450378418	60	WV
-79.0968246459961	38.6918411254883	60	WV
-79.108283996582	38.6803817749023	60	WV
-79.1369247436523	38.6574630737305	60	WV
-79.1655807495117	38.6116256713867	60	WV
-79.1942291259766	38.5543327331543	60	WV
-79.2114181518555	38.5084953308106	60	WV
-79.2343368530274	38.4741172790527	60	WV
-79.2515258789063	38.4626579284668	60	WV
-79.2744369506836	38.4397392272949	60	WV
-79.3030853271484	38.422550201416	60	WV
-79.3145446777344	38.4168205261231	60	WV
-79.38330078125	38.422550201416	60	WV
-79.4749755859375	38.4454689025879	60	WV
-79.4978942871094	38.4511985778809	60	WV
-79.5036239624024	38.4683876037598	60	WV
-79.5380020141602	38.5428695678711	60	WV
-79.6353988647461	38.5944366455078	60	WV
-79.6697769165039	38.5772514343262	60	WV
-79.7041625976563	38.5199508666992	60	WV
-79.7041625976563	38.4397392272949	60	WV
-79.7328109741211	38.3824424743652	60	WV
-79.7328109741211	38.3652534484863	60	WV
-79.7328109741211	38.3595237731934	60	WV
-79.7671813964844	38.3480682373047	60	WV
-79.7958297729492	38.3308792114258	60	WV
-79.8130187988281	38.3079605102539	60	WV
-79.8130187988281	38.2907676696777	60	WV
-79.7958297729492	38.2735786437988	60	WV
-79.8187484741211	38.2563934326172	60	WV
-79.8932342529297	38.2105560302734	60	WV
-79.9218826293945	38.1761779785156	60	WV
-79.9333419799805	38.1360702514648	60	WV
-79.9448013305664	38.1016960144043	60	WV
-79.9677200317383	38.0558586120605	60	WV
-79.9791793823242	38.0272064208984	60	WV
-80.025016784668	37.9813690185547	60	WV
-80.0536651611328	37.9527244567871	60	WV
-80.0651245117188	37.9355354309082	60	WV
-80.0995025634766	37.9183502197266	60	WV
-80.1567993164063	37.8667793273926	60	WV
-80.2083587646484	37.8209419250488	60	WV
-80.2370147705078	37.7751083374023	60	WV
-80.2541961669922	37.7521896362305	60	WV
-80.2656555175781	37.7178115844727	60	WV
-80.2771224975586	37.7006225585938	60	WV
-80.294303894043	37.6948928833008	60	WV
-80.294303894043	37.6777038574219	60	WV
-80.2771224975586	37.6375961303711	60	WV
-80.2083587646484	37.6089515686035	60	WV
-80.3286819458008	37.5631141662598	60	WV
-80.3229598999024	37.5516510009766	60	WV
-80.3344116210938	37.5401954650879	60	WV
-80.28857421875	37.5287322998047	60	WV
-80.3057632446289	37.5058174133301	60	WV
-80.3516006469727	37.4886283874512	60	WV
-80.4260864257813	37.4370613098145	60	WV
-80.4432754516602	37.4256019592285	60	WV
-80.477653503418	37.4313316345215	60	WV
-80.5005722045899	37.4657135009766	60	WV
-80.5234909057617	37.4714393615723	60	WV
-80.5578689575195	37.4599800109863	60	WV
-80.7698593139648	37.3740386962891	60	WV
-80.7927780151367	37.4084129333496	60	WV
-80.8443450927734	37.4198760986328	60	WV
-80.8901824951172	37.3854942321777	60	WV
-80.8844528198242	37.3683052062988	60	WV
-80.8443450927734	37.345386505127	60	WV
-80.8729934692383	37.3224716186523	60	WV
-80.9532089233399	37.2880935668945	60	WV
-80.9703979492188	37.3052825927734	60	WV
-80.9875793457031	37.3052825927734	60	WV
-81.0047760009766	37.2938232421875	60	WV
-81.0792541503906	37.2766342163086	60	WV
-81.1193618774414	37.2709045410156	60	WV
-81.1651992797852	37.2594451904297	60	WV
-81.2167663574219	37.2365264892578	60	WV
-81.2339553833008	37.2365264892578	60	WV
-81.2740631103516	37.2479858398438	60	WV
-81.3084411621094	37.2880935668945	60	WV
-81.3485488891602	37.3167419433594	60	WV
-81.3600082397461	37.3339309692383	60	WV
-81.382926940918	37.3339309692383	60	WV
-81.4001083374023	37.3052825927734	60	WV
-81.4287643432617	37.2766342163086	60	WV
-81.4631423950195	37.2594451904297	60	WV
-81.4860534667969	37.2479858398438	60	WV
-81.5147094726563	37.2479858398438	60	WV
-81.5318908691406	37.2307968139648	60	WV
-81.5662689208985	37.2021484375	60	WV
-81.6006546020508	37.2021484375	60	WV
-81.6694030761719	37.207878112793	60	WV
-81.7095108032227	37.2193412780762	60	WV
-81.7381591796875	37.2422561645508	60	WV
-81.7553482055664	37.2537155151367	60	WV
-81.7667999267578	37.2709045410156	60	WV
-81.8011856079102	37.2880935668945	60	WV
-81.8527450561524	37.2880935668945	60	WV
-81.8756713867188	37.3167419433594	60	WV
-81.9100494384766	37.3339309692383	60	WV
-81.9272384643555	37.3568496704102	60	WV
-81.9444198608399	37.3854942321777	60	WV
-81.9444198608399	37.4198760986328	60	WV
-81.9616165161133	37.4427947998047	60	WV
-81.9845275878906	37.4485206604004	60	WV
-81.9845275878906	37.4714393615723	60	WV
-81.9673461914063	37.4828987121582	60	WV
-81.9444198608399	37.4943580627441	60	WV
-81.9386901855469	37.5058174133301	60	WV
-81.9673461914063	37.5401954650879	60	WV
-82.0189056396484	37.5459251403809	60	WV
-82.0647430419922	37.5401954650879	60	WV
-82.0876617431641	37.5459251403809	60	WV
-82.1220397949219	37.5516510009766	60	WV
-82.1392288208008	37.5631141662598	60	WV
-82.1334991455078	37.5803031921387	60	WV
-82.1334991455078	37.5917587280273	60	WV
-82.1564178466797	37.5974884033203	60	WV
-82.1678771972656	37.6146774291992	60	WV
-82.1736068725586	37.6433258056641	60	WV
-82.1907958984375	37.6433258056641	60	WV
-82.2137145996094	37.6204071044922	60	WV
-82.2538223266602	37.65478515625	60	WV
-82.2939300537109	37.6891632080078	60	WV
-82.3111114501953	37.7178115844727	60	WV
-82.3111114501953	37.7464599609375	60	WV
-82.3168487548828	37.7636489868164	60	WV
-82.3569488525391	37.7865676879883	60	WV
-82.3970565795898	37.8152160644531	60	WV
-82.4085235595703	37.8495941162109	60	WV
-82.4257049560547	37.8954315185547	60	WV
-82.4486236572266	37.9011573791504	60	WV
-82.4658126831055	37.9068870544434	60	WV
-82.4830017089844	37.9240760803223	60	WV
-82.4830017089844	37.9355354309082	60	WV
-82.4715423583984	37.9584541320801	60	WV
-82.4658126831055	37.969913482666	60	WV
-82.4772720336914	37.9928321838379	60	WV
-82.5517578125	38.0730438232422	60	WV
-82.6147842407227	38.1303405761719	60	WV
-82.6205139160156	38.1532592773438	60	WV
-82.6147842407227	38.1647186279297	60	WV
-82.5975952148438	38.1761779785156	60	WV
-82.5804061889649	38.1876373291016	60	WV
-82.5861358642578	38.2162857055664	60	WV
-82.5861358642578	38.2392044067383	60	WV
-82.5746765136719	38.2563934326172	60	WV
-82.5632171630859	38.2793121337891	60	WV
-82.5689468383789	38.3022308349609	60	WV
-82.5804061889649	38.3366050720215	60	WV
-82.5861358642578	38.3595237731934	60	WV
-82.5804061889649	38.428279876709	60	WV
-82.5746765136719	38.4397392272949	60	WV
-82.5689468383789	38.428279876709	60	WV
-82.4944610595703	38.428279876709	60	WV
-82.3283081054688	38.4683876037598	60	WV
-82.288200378418	38.5887069702148	60	WV
-82.276741027832	38.6001663208008	60	WV
-82.2137145996094	38.6058959960938	60	WV
-82.1965255737305	38.6173553466797	60	WV
-82.2022552490235	38.6803817749023	60	WV
-82.2022552490235	38.7319450378418	60	WV
-82.2194366455078	38.7777824401856	60	WV
-82.2194366455078	38.8121604919434	60	WV
-82.1506881713867	38.8522682189941	60	WV
-82.1392288208008	38.9152946472168	60	WV
-82.1163101196289	38.9725875854492	60	WV
-82.0819320678711	39.0012359619141	60	WV
-82.0303649902344	39.0298881530762	60	WV
-81.9902572631836	39.0069694519043	60	WV
-81.9329605102539	38.9897766113281	60	WV
-81.9100494384766	38.9611320495606	60	WV
-81.9157791137695	38.9267539978027	60	WV
-81.9329605102539	38.8923759460449	60	WV
-81.9215087890625	38.8923759460449	60	WV
-81.8985824584961	38.8923759460449	60	WV
-81.8699417114258	38.9038352966309	60	WV
-81.8470230102539	38.9496688842773	60	WV
-81.824104309082	38.9496688842773	60	WV
-81.7725372314453	38.9439430236816	60	WV
-81.7839965820313	38.9840507507324	60	WV
-81.7782669067383	39.0241546630859	60	WV
-81.824104309082	39.0585327148438	60	WV
-81.824104309082	39.0871810913086	60	WV
-81.7725372314453	39.0929069519043	60	WV
-81.7553482055664	39.1158256530762	60	WV
-81.7496185302734	39.190315246582	60	WV
-81.7324295043945	39.2246894836426	60	WV
-81.7037811279297	39.2361526489258	60	WV
-81.6923217773438	39.2762565612793	60	WV
-81.6636734008789	39.2877159118652	60	WV
-81.5891952514649	39.2819862365723	60	WV
-81.5662689208985	39.3220939636231	60	WV
-81.554817199707	39.3564720153809	60	WV
-81.4803237915039	39.4080352783203	60	WV
-81.4516830444336	39.4137687683106	60	WV
-81.4058456420898	39.3965797424316	60	WV
-81.388656616211	39.3679313659668	60	WV
-81.3657379150391	39.3621978759766	60	WV
-81.2969818115234	39.3851165771484	60	WV
-81.2339553833008	39.4023056030273	60	WV
-81.1651992797852	39.4481430053711	60	WV
-81.1365585327149	39.46533203125	60	WV
-81.1079025268555	39.4825248718262	60	WV
-81.0276870727539	39.5570068359375	60	WV
-80.9875793457031	39.5971145629883	60	WV
-80.918830871582	39.6200332641602	60	WV
-80.8844528198242	39.6372184753418	60	WV
-80.8615341186524	39.7002449035645	60	WV
-80.8386154174805	39.7231636047363	60	WV
-80.8386154174805	39.7346229553223	60	WV
-80.8558044433594	39.780460357666	60	WV
-80.8271560668945	39.8262977600098	60	WV
-80.8271560668945	39.8606719970703	60	WV
-80.8042373657227	39.8893241882324	60	WV
-80.8156967163086	39.9122428894043	60	WV
-80.8099670410156	39.9294281005859	60	WV
-80.7698593139648	39.9408874511719	60	WV
-80.7641296386719	39.9752655029297	60	WV
-80.746940612793	40.0382919311523	60	WV
-80.746940612793	40.0440177917481	60	WV
-80.752670288086	40.0726699829102	60	WV
-80.7068328857422	40.1643409729004	60	WV
-80.6896514892578	40.1987190246582	60	WV
-80.6609954833984	40.244556427002	60	WV
-80.6323471069336	40.2789344787598	60	WV
-80.6151580810547	40.3133087158203	60	WV
